#CODE;RUSSIAN;x
b_griffins_roost;Грифонье Гнездо;x
b_conningtower;Башня Коннингтонов;x
c_adderdell;Гадючья Лощина;x
b_adderhall;Гадючья Лощина;x
b_antlercliff;Гадючий Утес;x
c_crows_nest;Воронье Гнездо;x
b_crows_nest;Воронье Гнездо;x
b_warfield;Поле Войны;x
b_greenflight;Гринфлайт;x
d_summerhall;Летнее Поле;x
d_summerhall_adj;Летн;x
c_summerhall;Летний Замок;x
b_summerhall;Летний Замок;x
b_summersept;Летняя;x
c_gallowsgrey;Серая Виселица;x
b_gallowsgrey;Серая Виселица;x
b_foes_end;Вражий Конец;x
b_saltwood;Соленый лес;x
c_grandview;Грандвью;x
b_grandview;Грандвью;x
b_lions_rest;Львиное Лежбище;x
b_slumberhall;Дремучий Чертог;x
b_hightop;Хайтоп;x
c_fawnton;Фонтон;x
b_fawnton;Фонтон;x
b_antlerden;Антлерден;x
d_dornish_marches;Дорнийские марки;x
c_nightsong;Ночная Песнь;x
b_nightsong;Ночная Песнь;x
b_nightingale;Соловей;x
b_dusk_melody;Закатный Напев;x
b_nailstone;Нейлстоун;x
c_drakesgrave;Дрейксгрейв;x
b_drakesgrave;Дрейксгрейв;x
b_silversword;Серебряный Меч;x
c_poddingfield;Гороховое Поле;x
b_poddingfield;Гороховое Поле;x
b_peapod;Пипод;x
c_blackhaven;Чёрный Приют;x
b_blackhaven;Чёрный Приют;x
b_purple_fields;Пурпурные луга;x
b_bonewatch;Костяной Дозор;x
d_rainwood;Дождливый Лес;x
c_rainwood;Дождливый Лес;x
b_rainwood;Дождливый Лес;x
b_oak_heights;Черная Трясина;x
b_rainbow_sept;Радужная;x
b_stagsfield;Оленье Поле;x
c_blue_grove;Синяя Роща;x
b_kellington_hall;Келлингтонхолл;x
b_brown_hill;Бурый Холм;x
c_broad_arch;Широкая Арка;x
b_broad_arch;Широкая Арка;x
b_overstone;Закаменье;x
c_rain_house;Дождливый Дом;x
b_rain_house;Дождливый Дом;x
b_maelstrom_watch;Страж Водоворота;x
b_mallowbeach;Берег Мальвы;x
d_cape_wrath;Мыс Гнева;x
c_estermont;Эстермонт;x
b_greenstone;Зеленая Скала;x
b_green_sept;Зеленая;x
b_turtlemont;Тертлмонт;x
c_tudbury_hall;Тадберихолл;x
b_tudbury_hall;Тадберихолл;x
b_burleigh;Берли;x
c_mistwood;Туманный Лес;x
b_mistwood;Туманный Лес;x
b_blackpath;Темная Тропа;x
b_weeping_town_B;Скорбящий городок;x
b_weeping_tower_B;Скорбящая башня;x
c_weeping_tower;Гневный городок;x
b_weeping_town;Гневный городок;x
b_weeping_tower;Гневная башня;x
b_wailing_keep;Стенающая крепость;x
c_wrathrock;Гневная скала;x
b_wrathrock;Гневная скала;x
b_sunshore_sept;Солнечного Берега;x
b_felwood_sept;Фелвуда;x
b_bronze_sept;Бронзовых Врат;x
b_stonehelm_sept;Каменного Шлема;x
b_haystack_sept;Стогов Сена;x
b_tarth_sept;Тарта;x
b_storms_end_sept;Штормового Предела;x
b_griffins_roost_sept;Грифоньего Гнезда;x
b_galemont_sept;Гейлмонта;x
b_crows_nest_sept;Вороньего Гнезда;x
b_fawnton_sept;Фонтона;x
b_grandview_sept;Грандвью;x
b_nightsong_sept;Ночной Песни;x
b_blackhaven_sept;Черного Приюта;x
b_rain_house_sept;Дождливого Дома;x
b_rainwood_sept;Дождливого Леса;x
b_estermont_sept;Эстермонта;x
b_mistwood_sept;Туманного Леса;x
b_exhall;Эксхолл;x
b_merevale;Мирвейл;x
b_lapworth;Лапворт;x
b_oldberrow;Олдберроу;x
b_croglin;Кроглин;x
b_gilsland;Гилсленд;x
b_blindcrake;Блайндкрейк;x
b_foul_end;Фауленд;x
b_budbrooke;Бадбрук;x
b_gaydon;Гейдон;x
b_furnace_end;Ферненсенд;x
b_farlam;Фарлам;x
b_blencow;Бленкау;x
b_middleshaw;Миддлшоу;x
b_smardale;Смардейл;x
b_ravenglass;Рэйвенгласс;x
b_tebay;Тибэй;x
b_skirwith;Скирвит;x
b_longcroft;Лонгкрофт;x
b_grinsdale;Гринсдейл;x
b_haverigg;Хаверигг;x
b_warcop;Варкоп;x
b_underbarrow;Подкурганье;x
b_sunshore;Солнечный Берег;x
b_greenodd;Гринодд;x
b_cark;Карк;x
b_beckfoot;Бекфут;x
b_glenridding;Гленриддинг;x
b_weeping_sept;Скорбящего городка;x
b_warkworth;Уокворт;x
b_gallowsgrey_sept;Серой Виселицы;x
d_griffins_roost;Грифонье Гнездо;x
d_parchments;Пергаменты;x
b_morne;Морн;x
b_kings_mountain;Королевская Гора;x
