#CODE;RUSSIAN;x
b_daynsquarry;Дейнскворри;x
b_daynsfort;Дейнсфорт;x
b_crayne_rock;Утёс Крайни;x
c_ninestars;Девять Звезд;x
b_ninestars;Девять Звезд;x
b_barlebury;Барлбери;x
b_barleford;Барлбери;x
d_eastweald;Восточная Пустошь;x
c_upcliff;Апклифф;x
b_the_seas_watcher;Щебень;x
b_grinport;Гринпорт;x
c_longbow_hall;Длинный Лук;x
b_longbow_hall;Длинный Лук;x
b_fletcham;Флэтчам;x
b_hunters_point;Мыс Хантеров;x
d_ironoaks;Железная Дубрава;x
c_ironoaks;Железная Дубрава;x
b_ironoaks_castle;Замок Железная Дубрава;x
b_wayncroft;Уэйнкрофт;x
b_timberton;Тимбертон;x
b_waynford_watch;Уэйнфорд;x
c_oldanchor;Старый Якорь;x
b_oldanchor;Старый Якорь;x
b_melford;Мелфорд;x
b_grellport;Греллпорт;x
d_runestone;Рунный Камень;x
c_runestone;Рунный Камень;x
b_runestone;Рунный Камень;x
b_dutton;Даттон;x
b_yohnston;Джонстон;x
b_bronzeguard;Бронзовая Стража;x
b_falcon_tower;Соколиная Башня;x
b_andleton;Эндлтон;x
d_gulltown;Чаячий город;x
c_gulltown;Чаячий город;x
b_grafton_keep;Крепость Графтон;x
b_gulltown;Чаячий город;x
b_gull_tower;Чаячья башня;x
b_valeresk;Вейлреск;x
b_titans_town;Чаячий Замок;x
c_ruthermont;Резермонт;x
b_starfish_spire;Шпиль Морская Звезда;x
b_traddleton;Траддлтон;x
b_lambury;Ламбери;x
b_hethleham;Хетлхэм;x
c_wickenden;Викенден;x
b_wickenden;Крепость Викенден;x
b_candleton;Викенден;x
b_beesbury;Бисбери;x
c_crabs_shore;Крабий Берег;x
b_artysfort;Артисфорт;x
b_shorston;Шорстон;x
b_shelton;Шелтон;x
d_wickenden;Викенден;x
b_godsroost;Годсруст;x
b_eaglethorpe;Игелторп;x
b_darkmoor;Камешек;x
b_clifthaven;Клифтхэвен;x
b_falkenham;Фалкенхэм;x
b_faithcliff;Фэитклифт;x
b_swallowcliffe;Свэллоуклифф;x
b_old_anchor;Старый Якорь;x
b_moor_green;Зеленое Болото;x
b_clifston;Клифстон;x
b_moonlight;Лунный Cвет;x
b_crestwalk;Крестволк;x
b_wycliffe;Уиклифф;x
b_twostone;Две Скалы;x
b_midlor_town;Город Мидлор;x
title_knight_of_the_bloody_gate;Рыцарь Кровавых Врат;x
title_knight_of_the_bloody_gate_desc;Кровавые Врата - это ряд крепостых стен, расположенных вдоль горной дороги, которая ведет в Долину Аррен из Лунных Гор. Рыцарь Ворот - командующий Кровавых Врат. Согласно древнему обычаю, те, кто хочет пройти, должны спросить разрешения у Рыцаря Ворот на проезд.;x
b_sunderland_hall;Разлучная Земля;x
b_sweetsister_sept;Милой Сестры;x
b_dordon;Дордон;x
b_birchmoor;Березовое Болото;x
b_polesworth;Поулсворт;x
b_biteport_sept;Порта Пасти;x
b_sunset_keep_sept;Крепости Восхода;x
b_coldwater_burn_sept;Стылых Вод;x
b_strongsong_sept;Суровой Песни;x
b_ironoaks_sept;Железной Дубравы;x
b_old_anchor_sept;Старого Якоря;x
b_easenhall;Изенхолл;x
b_the_eyrie_sept;Орлиного Гнезда;x
b_hearts_home_sept;Дома Сердец;x
b_gulltown_sept;Чаячего города;x
b_runestone_sept;Рунного Камня;x
b_redfort_sept;Редфорта;x
b_wickenden_sept;Викендена;x
c_sunderland;Сандерленд;x
b_skerry;Риф;x
b_snakewood_sept;Змеиного Леса;x
c_witch_isle;Ведьмин Остров;x
b_witch_isle;Ведьмин Остров;x
b_merlin_town;Город Мерлина;x
b_arwens_point;Мыс Арвен;x
c_griffins_peak;Грифоний Пик;x
d_redfort;Редфорт;x
c_narrowshade;Узкотенье;x
b_dutton;Даттон;x
b_stonewatch;Каменный Дозор;x
b_rocky_hill;Скалистый Холм;x
