#CODE;RUSSIAN;x
nick_toad;Жаба;x
nick_the_mad_heir;Безумный Наследник;x
nick_the_maiden_of_the_vale;Дева Долины;x
nick_the_gilded_falcon;Позолоченный Сокол;x
nick_the_bronze_giant;Бронзовый Великан;x
nick_the_knight_of_skulls_and_kisses;Рыцарь черепов и поцелуев;x
nick_the_bowman_of_raventree;Лучник из Воронодрева;x
nick_the_realms_delight;Отрада Королевства;x
nick_the_black_queen;Чёрная Королева;x
nick_the_half_year_queen;Королева-на-полгода;x
nick_the_heir_for_a_day;Наследник на день;x
nick_turncloak;Перевёртыш;x
nick_the_old_man_of_oldtown;Старец из Староместа;x
nick_demonlover;Демонопоклонник;x
nick_lord_snow;Лорд Сноу;x
nick_the_old_pomegranate;Старый Гранат;x
nick_the_flower_of_the_mountain;Горный Цветок;x
nick_the_bastard_of_bolton;Болтонский Бастард;x
nick_the_bastard_of_uplands;Бастард из Нагорья;x
nick_the_bastard_of_bracken;Бракенский Бастард;x
nick_the_bastard_of_cider_hall;Бастард из Сидрхолла;x
nick_the_bastard_knight;Рыцарь-бастард;x
nick_the_prince_of_dragonflies;Принц Стрекоз;x
nick_mad_hal;Безумный Хал;x
nick_tomtoo;Том-младший;x
nick_the_brown_dragon;Бурый Дракон;x
nick_the_perfect_knight;Идеальный Рыцарь;x
nick_the_bride_of_the_merling_king;Невеста Короля Мерлингов;x
nick_the_widow;Вдова;x
nick_the_mouse;Мышь;x
nick_sweet_prefix;Сладк[This.GetAyaYy];x
nick_homeless_prefix;Бездомн[This.GetAyaYy];x
nick_iron_prefix;Железн[This.GetAyaYy];x
nick_young_prefix;Молод[This.GetAyaOy];x
nick_old_prefix;Стар[This.GetAyaYy];x
nick_bold_prefix;Смел[This.GetAyaYy];x
nick_of_the_mirror_shield;Зеркальный Щит;x
nick_star_eyes;Звездоглазый;x
nick_stoneskin;Камнешкурый;x
nick_grey_giant;Серый Великан;x
nick_high_lickspittle;Его Пресмыкательство;x
nick_legless_one;Безногий;x
nick_stonemason_one;Каменщик;x
nick_child_one;Совсем Юный;x

### NEW ###
nick_the_likely;Подающий Надежды;x
nick_the_beardless;Безбородый;x
nick_the_mad_huntsman;Безумный Охотник;x
nick_the_miller;Мельник;x
nick_the_true;Истинный;x
nick_the_noseless;Безносый;x
nick_the_homeless;Бездомный;x
nick_the_warrior_bard;Воин-певец;x
nick_the_brown;Бурый;x
nick_the_messenger;Посланник;x
nick_the_scarlet_shadow;Алая Тень;x
nick_the_queen_in_the_west;Королева Запада;x
nick_the_queen_in_the_east;Королева Востока;x
nick_the_broken_king;Сломленный Король;x
nick_the_falcon_knight_fixed;Рыцарь-Сокол;x
nick_the_hangwoman;Палачиха;x
nick_jinglebell_fixed;Динь-Дон;x
nick_longthorn_fixed;Длинный Шип;x
nick_deaths_head_harry;Гарри Мертвая Голова;x
nick_no_nose_dondarrion;Безносый Дондаррион;x
nick_stone_head;Каменная Голова;x
nick_of_oldstones;из Старых Камней;x
nick_the_ghost_of_high_heart;Призрак Высокого Сердца;x
nick_quickfinger;Быстропалый;x
nick_the_myrman;Мириец;x
nick_gatehouse_ami;Эми Привратная;x
nick_mbs_forgettable;Незапоминающийся;x

nick_the_shavepate;Бритоголовый;x
nick_the_girl_general;Дева-полководец;x

nick_giant;Великан;x
nick_beans;Бобы;x
nick_horse;Конь;x
nick_the_weeper_fixed;Плакса;x
nick_white_mask_fixed;Белая Маска;x
nick_crows_eye_fixed;Вороний Глаз;x
nick_gold_tree_fixed;Золотое Деревце;x
nick_grey_eyes_fixed;Сероглазый;x
nick_swampy_prefix;Болотный;x
nick_pretty_prefix;Миловидный;x
nick_the_blind_bastard;Слепой Бастард;x
nick_the_great_giant;Великий Гигант;x
nick_the_green_queen;Зелёная Королева;x
nick_the_corpse_maker;Труподел;x
nick_the_starfire;Звёздный Огонь;x
nick_the_yellow_toad_of_dorne;Жёлтая Жаба Дорна;x
nick_the_knight_of_the_red_chicken;Рыцарь Красной Курицы;x
nick_the_knight_of_the_pussywillows;Рыцарь Ивовых Сережек;x
nick_the_lunk;Увалень;x
nick_mbs_bt_goldenchild;Золотое Дитя;x
nick_mbs_bt_goldenchildwithflaws;Порочное Золотое Дитя;x
nick_mbs_bt_septonmaester;Септон-мейстер;x
nick_mbs_bt_shutin;Затворник;x
nick_mbs_bt_wildchild;Дикое Дитя;x
nick_mbs_bt_rogue;Порочный;x
nick_mbs_bt_wastrel;Мот;x
nick_mbs_bt_brightflame;Яркое Пламя;x
nick_mbs_bt_poet;Поэт;x
nick_mbs_bt_sombre;Мрачный;x
nick_mbs_bt_softhearted;Мягкосердечный;x
nick_mbs_bt_brute;Грубиян;x
nick_mbs_bt_hardnosed;Твердолобый;x
nick_mbs_lucky_jack;Джек-Счастливчик;x
